classification,reason,event_date,contribution_period,Krankenkasse,amount_paid,amount_outstanding,event_type,source_file,source_snippet,confidence
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-07-26,2021-11,AOK Nordost,700.00,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/11-2021 #9109.pdf,"tand: 986,17 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Krasimir Kalev 02.11.2021 02.11.2021 Überweisung Vorauszahlung 10/2021 -700,00 Martin Visa Card 02.11.2021 02.11.2021 Überweisung transfer -100,00 Techniker Krankenkasse 02.11.2021 02.11.2021 Überweisung Referenz 5205586380Mandat MD5206418 F1Einreicher-ID DE51TK100000031158B NR: 89",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-07-26,2021-11,AOK Nordost,700.00,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/11-2021 #9109.pdf,"tand: 986,17 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Krasimir Kalev 02.11.2021 02.11.2021 Überweisung Vorauszahlung 10/2021 -700,00 Martin Visa Card 02.11.2021 02.11.2021 Überweisung transfer -100,00 Techniker Krankenkasse 02.11.2021 02.11.2021 Überweisung Referenz 5205586380Mandat MD5206418 F1Einreicher-ID DE51TK100000031158B NR: 89",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-07-26,2021-11,AOK Nordost,700.00,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/11-2021 #9109__copy2.pdf,"tand: 986,17 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Krasimir Kalev 02.11.2021 02.11.2021 Überweisung Vorauszahlung 10/2021 -700,00 Martin Visa Card 02.11.2021 02.11.2021 Überweisung transfer -100,00 Techniker Krankenkasse 02.11.2021 02.11.2021 Überweisung Referenz 5205586380Mandat MD5206418 F1Einreicher-ID DE51TK100000031158B NR: 89",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-07-26,2021-11,AOK PLUS,700.00,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/old/2021/11-2021 #9109.pdf,"tand: 986,17 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Krasimir Kalev 02.11.2021 02.11.2021 Überweisung Vorauszahlung 10/2021 -700,00 Martin Visa Card 02.11.2021 02.11.2021 Überweisung transfer -100,00 Techniker Krankenkasse 02.11.2021 02.11.2021 Überweisung Referenz 5205586380Mandat MD5206418 F1Einreicher-ID DE51TK100000031158B NR: 89",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-07-26,2021-11,AOK PLUS,700.00,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/11-2021 #9109.pdf,"tand: 986,17 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Krasimir Kalev 02.11.2021 02.11.2021 Überweisung Vorauszahlung 10/2021 -700,00 Martin Visa Card 02.11.2021 02.11.2021 Überweisung transfer -100,00 Techniker Krankenkasse 02.11.2021 02.11.2021 Überweisung Referenz 5205586380Mandat MD5206418 F1Einreicher-ID DE51TK100000031158B NR: 89",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-07-26,2021-11,AOK PLUS,700.00,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/11-2021 #9109.pdf,"tand: 986,17 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Krasimir Kalev 02.11.2021 02.11.2021 Überweisung Vorauszahlung 10/2021 -700,00 Martin Visa Card 02.11.2021 02.11.2021 Überweisung transfer -100,00 Techniker Krankenkasse 02.11.2021 02.11.2021 Überweisung Referenz 5205586380Mandat MD5206418 F1Einreicher-ID DE51TK100000031158B NR: 89",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-07-26,2021-11,AOK PLUS,700.00,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/11-2021 #9109__copy2.pdf,"tand: 986,17 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Krasimir Kalev 02.11.2021 02.11.2021 Überweisung Vorauszahlung 10/2021 -700,00 Martin Visa Card 02.11.2021 02.11.2021 Überweisung transfer -100,00 Techniker Krankenkasse 02.11.2021 02.11.2021 Überweisung Referenz 5205586380Mandat MD5206418 F1Einreicher-ID DE51TK100000031158B NR: 89",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-07-26,2021-11,Techniker Krankenkasse,700.00,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/old/2021/11-2021 #9109.pdf,"tand: 986,17 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Krasimir Kalev 02.11.2021 02.11.2021 Überweisung Vorauszahlung 10/2021 -700,00 Martin Visa Card 02.11.2021 02.11.2021 Überweisung transfer -100,00 Techniker Krankenkasse 02.11.2021 02.11.2021 Überweisung Referenz 5205586380Mandat MD5206418 F1Einreicher-ID DE51TK100000031158B NR: 89",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-07-26,2021-11,Techniker Krankenkasse,700.00,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/11-2021 #9109.pdf,"tand: 986,17 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Krasimir Kalev 02.11.2021 02.11.2021 Überweisung Vorauszahlung 10/2021 -700,00 Martin Visa Card 02.11.2021 02.11.2021 Überweisung transfer -100,00 Techniker Krankenkasse 02.11.2021 02.11.2021 Überweisung Referenz 5205586380Mandat MD5206418 F1Einreicher-ID DE51TK100000031158B NR: 89",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-07-26,2021-11,Techniker Krankenkasse,700.00,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/11-2021 #9109.pdf,"tand: 986,17 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Krasimir Kalev 02.11.2021 02.11.2021 Überweisung Vorauszahlung 10/2021 -700,00 Martin Visa Card 02.11.2021 02.11.2021 Überweisung transfer -100,00 Techniker Krankenkasse 02.11.2021 02.11.2021 Überweisung Referenz 5205586380Mandat MD5206418 F1Einreicher-ID DE51TK100000031158B NR: 89",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-07-26,2021-11,Techniker Krankenkasse,700.00,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/11-2021 #9109__copy2.pdf,"tand: 986,17 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Krasimir Kalev 02.11.2021 02.11.2021 Überweisung Vorauszahlung 10/2021 -700,00 Martin Visa Card 02.11.2021 02.11.2021 Überweisung transfer -100,00 Techniker Krankenkasse 02.11.2021 02.11.2021 Überweisung Referenz 5205586380Mandat MD5206418 F1Einreicher-ID DE51TK100000031158B NR: 89",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,,2021-09,AOK Plus,-500.00,,HEALTH_INSURANCE_EXTRACTED_ROW,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/09-2021 #9109.pdf,"Beitraege 08/21 -1.701,61",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,,2021-11,AOK Plus,-700.00,-41.60,HEALTH_INSURANCE_EXTRACTED_ROW,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/11-2021 #9109.pdf,"Beitraege1 0/21 -12,00",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-11-30,2022-02,AOK,10000.00,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/old/bankstatementsfrom2022untilnow/02-2022 #9120.pdf,"/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € MARTIN ZAHARIEV 08.03.2022 08.03.2022 Gutschrift Transfer 10.000,00 Wohnung Chemnitz 07.03.2022 07.03.2022 Überweisung 26997/8275/27/117 1079,95 Miete 03. 22 -1.079,95 MARTIN ZAHARIEV 07.03.2022 07.03.2022 Gutschrift Transfer 500,00 03.03.2022 03.03.2022 Entgelt Entgelt Benachrichtigung nicht ausführbarer Auftrag siehe Anlage zum Auszug -0,85 Wohnung",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-11-30,2022-02,AOK,10000.00,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/02-2022 #9120.pdf,"/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € MARTIN ZAHARIEV 08.03.2022 08.03.2022 Gutschrift Transfer 10.000,00 Wohnung Chemnitz 07.03.2022 07.03.2022 Überweisung 26997/8275/27/117 1079,95 Miete 03. 22 -1.079,95 MARTIN ZAHARIEV 07.03.2022 07.03.2022 Gutschrift Transfer 500,00 03.03.2022 03.03.2022 Entgelt Entgelt Benachrichtigung nicht ausführbarer Auftrag siehe Anlage zum Auszug -0,85 Wohnung",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-11-30,2022-02,AOK,10000.00,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/02-2022 #9120__copy2.pdf,"/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € MARTIN ZAHARIEV 08.03.2022 08.03.2022 Gutschrift Transfer 10.000,00 Wohnung Chemnitz 07.03.2022 07.03.2022 Überweisung 26997/8275/27/117 1079,95 Miete 03. 22 -1.079,95 MARTIN ZAHARIEV 07.03.2022 07.03.2022 Gutschrift Transfer 500,00 03.03.2022 03.03.2022 Entgelt Entgelt Benachrichtigung nicht ausführbarer Auftrag siehe Anlage zum Auszug -0,85 Wohnung",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-11-30,2022-02,AOK Hessen,949.37,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/old/###########          2022-2023/02-2022 #9109.pdf,"22 in € Aktueller Kontostand: 80.352,24 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Techniker Krankenkasse 09.03.2022 09.03.2022 Lastschrift Referenz 9900077407 Mandat MD5206418F1 Einreicher-ID DE51TK100000031158 BNR: 89878877 B565001S0C5 Beitraege 02/22 -949,37 AOK PLUS - Die Gesundheitskasse fur 08.03.2022 08.03.2022 Überweisung 061442",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-11-30,2022-02,AOK Hessen,949.37,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/old/2021/02-2022 #9109.pdf,"22 in € Aktueller Kontostand: 80.352,24 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Techniker Krankenkasse 09.03.2022 09.03.2022 Lastschrift Referenz 9900077407 Mandat MD5206418F1 Einreicher-ID DE51TK100000031158 BNR: 89878877 B565001S0C5 Beitraege 02/22 -949,37 AOK PLUS - Die Gesundheitskasse fur 08.03.2022 08.03.2022 Überweisung 061442",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-11-30,2022-02,AOK Hessen,949.37,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/old/bankstatementsfrom2022untilnow/02-2022 #9109.pdf,"22 in € Aktueller Kontostand: 80.352,24 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Techniker Krankenkasse 09.03.2022 09.03.2022 Lastschrift Referenz 9900077407 Mandat MD5206418F1 Einreicher-ID DE51TK100000031158 BNR: 89878877 B565001S0C5 Beitraege 02/22 -949,37 AOK PLUS - Die Gesundheitskasse fur 08.03.2022 08.03.2022 Überweisung 061442",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-11-30,2022-02,AOK Hessen,949.37,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/02-2022 #9109.pdf,"22 in € Aktueller Kontostand: 80.352,24 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Techniker Krankenkasse 09.03.2022 09.03.2022 Lastschrift Referenz 9900077407 Mandat MD5206418F1 Einreicher-ID DE51TK100000031158 BNR: 89878877 B565001S0C5 Beitraege 02/22 -949,37 AOK PLUS - Die Gesundheitskasse fur 08.03.2022 08.03.2022 Überweisung 061442",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-11-30,2022-02,AOK Hessen,949.37,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/02-2022 #9109.pdf,"22 in € Aktueller Kontostand: 80.352,24 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Techniker Krankenkasse 09.03.2022 09.03.2022 Lastschrift Referenz 9900077407 Mandat MD5206418F1 Einreicher-ID DE51TK100000031158 BNR: 89878877 B565001S0C5 Beitraege 02/22 -949,37 AOK PLUS - Die Gesundheitskasse fur 08.03.2022 08.03.2022 Überweisung 061442",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-11-30,2022-02,AOK Hessen,949.37,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/02-2022 #9109__copy2.pdf,"22 in € Aktueller Kontostand: 80.352,24 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Techniker Krankenkasse 09.03.2022 09.03.2022 Lastschrift Referenz 9900077407 Mandat MD5206418F1 Einreicher-ID DE51TK100000031158 BNR: 89878877 B565001S0C5 Beitraege 02/22 -949,37 AOK PLUS - Die Gesundheitskasse fur 08.03.2022 08.03.2022 Überweisung 061442",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-11-30,2022-02,AOK Hessen,949.37,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/02-2022 #9109.pdf,"22 in € Aktueller Kontostand: 80.352,24 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Techniker Krankenkasse 09.03.2022 09.03.2022 Lastschrift Referenz 9900077407 Mandat MD5206418F1 Einreicher-ID DE51TK100000031158 BNR: 89878877 B565001S0C5 Beitraege 02/22 -949,37 AOK PLUS - Die Gesundheitskasse fur 08.03.2022 08.03.2022 Überweisung 061442",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-11-30,2022-02,AOK Hessen,949.37,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/02-2022 #9109__copy2.pdf,"22 in € Aktueller Kontostand: 80.352,24 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Techniker Krankenkasse 09.03.2022 09.03.2022 Lastschrift Referenz 9900077407 Mandat MD5206418F1 Einreicher-ID DE51TK100000031158 BNR: 89878877 B565001S0C5 Beitraege 02/22 -949,37 AOK PLUS - Die Gesundheitskasse fur 08.03.2022 08.03.2022 Überweisung 061442",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-11-30,2022-02,AOK Hessen,949.37,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/02-2022 #9109__copy3.pdf,"22 in € Aktueller Kontostand: 80.352,24 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Techniker Krankenkasse 09.03.2022 09.03.2022 Lastschrift Referenz 9900077407 Mandat MD5206418F1 Einreicher-ID DE51TK100000031158 BNR: 89878877 B565001S0C5 Beitraege 02/22 -949,37 AOK PLUS - Die Gesundheitskasse fur 08.03.2022 08.03.2022 Überweisung 061442",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-11-30,2022-02,AOK Hessen,949.37,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/02-2022 #9109__copy4.pdf,"22 in € Aktueller Kontostand: 80.352,24 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Techniker Krankenkasse 09.03.2022 09.03.2022 Lastschrift Referenz 9900077407 Mandat MD5206418F1 Einreicher-ID DE51TK100000031158 BNR: 89878877 B565001S0C5 Beitraege 02/22 -949,37 AOK PLUS - Die Gesundheitskasse fur 08.03.2022 08.03.2022 Überweisung 061442",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-11-30,2022-02,AOK Hessen,949.37,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/02-2022 #9109__copy5.pdf,"22 in € Aktueller Kontostand: 80.352,24 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Techniker Krankenkasse 09.03.2022 09.03.2022 Lastschrift Referenz 9900077407 Mandat MD5206418F1 Einreicher-ID DE51TK100000031158 BNR: 89878877 B565001S0C5 Beitraege 02/22 -949,37 AOK PLUS - Die Gesundheitskasse fur 08.03.2022 08.03.2022 Überweisung 061442",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-11-30,2022-02,AOK Hessen,949.37,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/02-2022 #9109__copy6.pdf,"22 in € Aktueller Kontostand: 80.352,24 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Techniker Krankenkasse 09.03.2022 09.03.2022 Lastschrift Referenz 9900077407 Mandat MD5206418F1 Einreicher-ID DE51TK100000031158 BNR: 89878877 B565001S0C5 Beitraege 02/22 -949,37 AOK PLUS - Die Gesundheitskasse fur 08.03.2022 08.03.2022 Überweisung 061442",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-11-30,2022-02,AOK PLUS,949.37,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/old/###########          2022-2023/02-2022 #9109.pdf,"22 in € Aktueller Kontostand: 80.352,24 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Techniker Krankenkasse 09.03.2022 09.03.2022 Lastschrift Referenz 9900077407 Mandat MD5206418F1 Einreicher-ID DE51TK100000031158 BNR: 89878877 B565001S0C5 Beitraege 02/22 -949,37 AOK PLUS - Die Gesundheitskasse fur 08.03.2022 08.03.2022 Überweisung 061442",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-11-30,2022-02,AOK PLUS,949.37,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/old/2021/02-2022 #9109.pdf,"22 in € Aktueller Kontostand: 80.352,24 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Techniker Krankenkasse 09.03.2022 09.03.2022 Lastschrift Referenz 9900077407 Mandat MD5206418F1 Einreicher-ID DE51TK100000031158 BNR: 89878877 B565001S0C5 Beitraege 02/22 -949,37 AOK PLUS - Die Gesundheitskasse fur 08.03.2022 08.03.2022 Überweisung 061442",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-11-30,2022-02,AOK PLUS,949.37,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/old/bankstatementsfrom2022untilnow/02-2022 #9109.pdf,"22 in € Aktueller Kontostand: 80.352,24 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Techniker Krankenkasse 09.03.2022 09.03.2022 Lastschrift Referenz 9900077407 Mandat MD5206418F1 Einreicher-ID DE51TK100000031158 BNR: 89878877 B565001S0C5 Beitraege 02/22 -949,37 AOK PLUS - Die Gesundheitskasse fur 08.03.2022 08.03.2022 Überweisung 061442",HIGH
NORMAL_MONTHLY_PAYMENT,Payment amount exists but no arrears context is stated.,2021-11-30,2022-02,AOK PLUS,949.37,,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/02-2022 #9109.pdf,"22 in € Aktueller Kontostand: 80.352,24 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Techniker Krankenkasse 09.03.2022 09.03.2022 Lastschrift Referenz 9900077407 Mandat MD5206418F1 Einreicher-ID DE51TK100000031158 BNR: 89878877 B565001S0C5 Beitraege 02/22 -949,37 AOK PLUS - Die Gesundheitskasse fur 08.03.2022 08.03.2022 Überweisung 061442",HIGH
