evidence_id,event_date,contribution_period,Krankenkasse,event_type,amount_due,due_date,amount_paid,payment_date,amount_outstanding,sender,recipient,communication_subject,communication_summary,payment_plan_status,source_file,source_path,source_page,source_snippet,extraction_method,confidence,duplicate_references,gap_flags
SI-390JS-5935-26-00032,2021-01-04,2021-04,AOK Hessen,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,775.00,2021-01-04,,,,,Health-insurance related document detected by text/path keywords.,,04-2021 #9109__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/04-2021 #9109__copy2.pdf,,"eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Rainer Neumeier - Garagenvermietung 12.04.2021 12.04.2021 Überweisung Miete für 04/2021 -775,00 ARAL AG 09.04.2021 09.04.2021 Kartenzahlung Referenz 71113573100487080421090017 Mandat 144400 Einreicher-ID DE79ZZZ00000465117 ARAL Niederdorf Neue Schichtstra-e 16//Niederdorf/DE Terminal 71113573 2021-04-08",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00033,2021-01-04,2021-04,AOK PLUS,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,775.00,2021-01-04,,,,,Health-insurance related document detected by text/path keywords.,,04-2021 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/old/2021/04-2021 #9109.pdf,,"eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Rainer Neumeier - Garagenvermietung 12.04.2021 12.04.2021 Überweisung Miete für 04/2021 -775,00 ARAL AG 09.04.2021 09.04.2021 Kartenzahlung Referenz 71113573100487080421090017 Mandat 144400 Einreicher-ID DE79ZZZ00000465117 ARAL Niederdorf Neue Schichtstra-e 16//Niederdorf/DE Terminal 71113573 2021-04-08",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00034,2021-01-04,2021-04,AOK PLUS,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,775.00,2021-01-04,,,,,Health-insurance related document detected by text/path keywords.,,04-2021 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/04-2021 #9109.pdf,,"eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Rainer Neumeier - Garagenvermietung 12.04.2021 12.04.2021 Überweisung Miete für 04/2021 -775,00 ARAL AG 09.04.2021 09.04.2021 Kartenzahlung Referenz 71113573100487080421090017 Mandat 144400 Einreicher-ID DE79ZZZ00000465117 ARAL Niederdorf Neue Schichtstra-e 16//Niederdorf/DE Terminal 71113573 2021-04-08",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00035,2021-01-04,2021-04,AOK PLUS,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,775.00,2021-01-04,,,,,Health-insurance related document detected by text/path keywords.,,04-2021 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/04-2021 #9109.pdf,,"eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Rainer Neumeier - Garagenvermietung 12.04.2021 12.04.2021 Überweisung Miete für 04/2021 -775,00 ARAL AG 09.04.2021 09.04.2021 Kartenzahlung Referenz 71113573100487080421090017 Mandat 144400 Einreicher-ID DE79ZZZ00000465117 ARAL Niederdorf Neue Schichtstra-e 16//Niederdorf/DE Terminal 71113573 2021-04-08",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00036,2021-01-04,2021-04,AOK PLUS,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,775.00,2021-01-04,,,,,Health-insurance related document detected by text/path keywords.,,04-2021 #9109__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/04-2021 #9109__copy2.pdf,,"eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Rainer Neumeier - Garagenvermietung 12.04.2021 12.04.2021 Überweisung Miete für 04/2021 -775,00 ARAL AG 09.04.2021 09.04.2021 Kartenzahlung Referenz 71113573100487080421090017 Mandat 144400 Einreicher-ID DE79ZZZ00000465117 ARAL Niederdorf Neue Schichtstra-e 16//Niederdorf/DE Terminal 71113573 2021-04-08",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00037,2021-01-04,2021-04,KKH,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,775.00,2021-01-04,,,,,Health-insurance related document detected by text/path keywords.,,04-2021 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/old/2021/04-2021 #9109.pdf,,"eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Rainer Neumeier - Garagenvermietung 12.04.2021 12.04.2021 Überweisung Miete für 04/2021 -775,00 ARAL AG 09.04.2021 09.04.2021 Kartenzahlung Referenz 71113573100487080421090017 Mandat 144400 Einreicher-ID DE79ZZZ00000465117 ARAL Niederdorf Neue Schichtstra-e 16//Niederdorf/DE Terminal 71113573 2021-04-08",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00038,2021-01-04,2021-04,KKH,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,775.00,2021-01-04,,,,,Health-insurance related document detected by text/path keywords.,,04-2021 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/04-2021 #9109.pdf,,"eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Rainer Neumeier - Garagenvermietung 12.04.2021 12.04.2021 Überweisung Miete für 04/2021 -775,00 ARAL AG 09.04.2021 09.04.2021 Kartenzahlung Referenz 71113573100487080421090017 Mandat 144400 Einreicher-ID DE79ZZZ00000465117 ARAL Niederdorf Neue Schichtstra-e 16//Niederdorf/DE Terminal 71113573 2021-04-08",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00039,2021-01-04,2021-04,KKH,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,775.00,2021-01-04,,,,,Health-insurance related document detected by text/path keywords.,,04-2021 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/04-2021 #9109.pdf,,"eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Rainer Neumeier - Garagenvermietung 12.04.2021 12.04.2021 Überweisung Miete für 04/2021 -775,00 ARAL AG 09.04.2021 09.04.2021 Kartenzahlung Referenz 71113573100487080421090017 Mandat 144400 Einreicher-ID DE79ZZZ00000465117 ARAL Niederdorf Neue Schichtstra-e 16//Niederdorf/DE Terminal 71113573 2021-04-08",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00040,2021-01-04,2021-04,KKH,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,775.00,2021-01-04,,,,,Health-insurance related document detected by text/path keywords.,,04-2021 #9109__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/04-2021 #9109__copy2.pdf,,"eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Rainer Neumeier - Garagenvermietung 12.04.2021 12.04.2021 Überweisung Miete für 04/2021 -775,00 ARAL AG 09.04.2021 09.04.2021 Kartenzahlung Referenz 71113573100487080421090017 Mandat 144400 Einreicher-ID DE79ZZZ00000465117 ARAL Niederdorf Neue Schichtstra-e 16//Niederdorf/DE Terminal 71113573 2021-04-08",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00041,,2021-02,AOK Plus,HEALTH_INSURANCE_EXTRACTED_ROW,,,-10000.00,,,,,,,,02-2021 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/02-2021 #9109.pdf,,"Überweisung transfer -10.000,00",existing_accounting_cash_flow_health_timeline,HIGH,,missing payment_date
SI-390JS-5935-26-00042,2021-03-04,2021-06,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,1550.00,2021-03-04,,,,,Health-insurance related document detected by text/path keywords.,,06-2021 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/old/2021/06-2021 #9109.pdf,,": 49.482,40 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Maria Dimitrova 11.06.2021 11.06.2021 Überweisung Darlehen 05/2021 -1.400,00 Maria Dimitrova 11.06.2021 11.06.2021 Überweisung Lohn-Gehalt Abrechnung 05/2021 /abz gl.Vorauszahlun 1550,00 EUR. 12.05. 2021. -3,24 Kiril Nikolov - Deutsche Bank AG 11.06.2021 11.06.2021 Überweisung Lohn-",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00043,2021-03-04,2021-06,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,1550.00,2021-03-04,,,,,Health-insurance related document detected by text/path keywords.,,06-2021 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/06-2021 #9109.pdf,,": 49.482,40 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Maria Dimitrova 11.06.2021 11.06.2021 Überweisung Darlehen 05/2021 -1.400,00 Maria Dimitrova 11.06.2021 11.06.2021 Überweisung Lohn-Gehalt Abrechnung 05/2021 /abz gl.Vorauszahlun 1550,00 EUR. 12.05. 2021. -3,24 Kiril Nikolov - Deutsche Bank AG 11.06.2021 11.06.2021 Überweisung Lohn-",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00044,2021-03-04,2021-06,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,1550.00,2021-03-04,,,,,Health-insurance related document detected by text/path keywords.,,06-2021 #9109__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/06-2021 #9109__copy2.pdf,,": 49.482,40 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Maria Dimitrova 11.06.2021 11.06.2021 Überweisung Darlehen 05/2021 -1.400,00 Maria Dimitrova 11.06.2021 11.06.2021 Überweisung Lohn-Gehalt Abrechnung 05/2021 /abz gl.Vorauszahlun 1550,00 EUR. 12.05. 2021. -3,24 Kiril Nikolov - Deutsche Bank AG 11.06.2021 11.06.2021 Überweisung Lohn-",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00045,2021-03-04,2021-06,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,1550.00,2021-03-04,,,,,Health-insurance related document detected by text/path keywords.,,06-2021 #9109__copy3.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/06-2021 #9109__copy3.pdf,,": 49.482,40 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Maria Dimitrova 11.06.2021 11.06.2021 Überweisung Darlehen 05/2021 -1.400,00 Maria Dimitrova 11.06.2021 11.06.2021 Überweisung Lohn-Gehalt Abrechnung 05/2021 /abz gl.Vorauszahlun 1550,00 EUR. 12.05. 2021. -3,24 Kiril Nikolov - Deutsche Bank AG 11.06.2021 11.06.2021 Überweisung Lohn-",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00046,,2021-04,AOK Plus,HEALTH_INSURANCE_EXTRACTED_ROW,,,-775.00,,,,,,,,04-2021 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/04-2021 #9109.pdf,,"Überweisung Miete für 04/2021 -775,00",existing_accounting_cash_flow_health_timeline,HIGH,,missing payment_date
SI-390JS-5935-26-00047,2021-04-06,2021-07,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,1877.24,2021-04-06,,,,,Health-insurance related document detected by text/path keywords.,,07-2021 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/old/2021/07-2021 #9109.pdf,,"he der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Petar Goranov - Deutsche Bank 14.07.2021 15.07.2021 Überweisung Lohn-Gehalt Abrechnung 06/2021 -1.877,24 STAHLGRUBER 047 14.07.2021 14.07.2021 Kartenzahlung Referenz 54064955186394130721171045 Mandat 275032 Einreicher-ID DE07ZZZ00000843064 STAHLGRUBER GMBH//POING/DE Terminal 54064955 2021-07-13T1",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00048,2021-04-06,2021-07,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,1877.24,2021-04-06,,,,,Health-insurance related document detected by text/path keywords.,,07-2021 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/07-2021 #9109.pdf,,"he der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Petar Goranov - Deutsche Bank 14.07.2021 15.07.2021 Überweisung Lohn-Gehalt Abrechnung 06/2021 -1.877,24 STAHLGRUBER 047 14.07.2021 14.07.2021 Kartenzahlung Referenz 54064955186394130721171045 Mandat 275032 Einreicher-ID DE07ZZZ00000843064 STAHLGRUBER GMBH//POING/DE Terminal 54064955 2021-07-13T1",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00049,2021-04-06,2021-07,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,1877.24,2021-04-06,,,,,Health-insurance related document detected by text/path keywords.,,07-2021 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/07-2021 #9109.pdf,,"he der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Petar Goranov - Deutsche Bank 14.07.2021 15.07.2021 Überweisung Lohn-Gehalt Abrechnung 06/2021 -1.877,24 STAHLGRUBER 047 14.07.2021 14.07.2021 Kartenzahlung Referenz 54064955186394130721171045 Mandat 275032 Einreicher-ID DE07ZZZ00000843064 STAHLGRUBER GMBH//POING/DE Terminal 54064955 2021-07-13T1",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00050,2021-04-06,2021-07,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,1877.24,2021-04-06,,,,,Health-insurance related document detected by text/path keywords.,,07-2021 #9109__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/07-2021 #9109__copy2.pdf,,"he der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Petar Goranov - Deutsche Bank 14.07.2021 15.07.2021 Überweisung Lohn-Gehalt Abrechnung 06/2021 -1.877,24 STAHLGRUBER 047 14.07.2021 14.07.2021 Kartenzahlung Referenz 54064955186394130721171045 Mandat 275032 Einreicher-ID DE07ZZZ00000843064 STAHLGRUBER GMBH//POING/DE Terminal 54064955 2021-07-13T1",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00051,2021-04-06,2021-07,KKH,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,1877.24,2021-04-06,,,,,Health-insurance related document detected by text/path keywords.,,07-2021 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/old/2021/07-2021 #9109.pdf,,"he der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Petar Goranov - Deutsche Bank 14.07.2021 15.07.2021 Überweisung Lohn-Gehalt Abrechnung 06/2021 -1.877,24 STAHLGRUBER 047 14.07.2021 14.07.2021 Kartenzahlung Referenz 54064955186394130721171045 Mandat 275032 Einreicher-ID DE07ZZZ00000843064 STAHLGRUBER GMBH//POING/DE Terminal 54064955 2021-07-13T1",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00052,2021-04-06,2021-07,KKH,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,1877.24,2021-04-06,,,,,Health-insurance related document detected by text/path keywords.,,07-2021 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/07-2021 #9109.pdf,,"he der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Petar Goranov - Deutsche Bank 14.07.2021 15.07.2021 Überweisung Lohn-Gehalt Abrechnung 06/2021 -1.877,24 STAHLGRUBER 047 14.07.2021 14.07.2021 Kartenzahlung Referenz 54064955186394130721171045 Mandat 275032 Einreicher-ID DE07ZZZ00000843064 STAHLGRUBER GMBH//POING/DE Terminal 54064955 2021-07-13T1",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00053,2021-04-06,2021-07,KKH,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,1877.24,2021-04-06,,,,,Health-insurance related document detected by text/path keywords.,,07-2021 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/07-2021 #9109.pdf,,"he der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Petar Goranov - Deutsche Bank 14.07.2021 15.07.2021 Überweisung Lohn-Gehalt Abrechnung 06/2021 -1.877,24 STAHLGRUBER 047 14.07.2021 14.07.2021 Kartenzahlung Referenz 54064955186394130721171045 Mandat 275032 Einreicher-ID DE07ZZZ00000843064 STAHLGRUBER GMBH//POING/DE Terminal 54064955 2021-07-13T1",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00054,2021-04-06,2021-07,KKH,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,1877.24,2021-04-06,,,,,Health-insurance related document detected by text/path keywords.,,07-2021 #9109__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/07-2021 #9109__copy2.pdf,,"he der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Petar Goranov - Deutsche Bank 14.07.2021 15.07.2021 Überweisung Lohn-Gehalt Abrechnung 06/2021 -1.877,24 STAHLGRUBER 047 14.07.2021 14.07.2021 Kartenzahlung Referenz 54064955186394130721171045 Mandat 275032 Einreicher-ID DE07ZZZ00000843064 STAHLGRUBER GMBH//POING/DE Terminal 54064955 2021-07-13T1",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00055,2021-04-13,2020-01,AOK Hessen,HEALTH_INSURANCE_RELATED_DOCUMENT,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Sozialversicherungsanmeldungen 01-2020 bis 03-2021.pdf,00_INBOX - Входящи - Eingang/Accounting/2. Sozialversicherungsanmeldungen/old/2021/Sozialversicherungsanmeldungen 01-2020 bis 03-2021.pdf,,[[page 1]] Meldebescheinigung zur Sozialversicherung gemäß § 25 DEÜV Pers.-Nr. Datum: Seite: Versicherungsnummer Geburtsdatum Geburtsname (falls Versicherungsnummer unbekannt) Geburtsort (falls Versicherungsnr. unbekannt) Geburtsland (falls Meldung europ. Vers.Nr.) Europäische Versicherungsnummer Folgende Angaben wurden gemäß DEÜV an den zuständigen Träger der Sozialversicherung/Rentenversicherung übermittelt: Grund ,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-00056,2021-04-13,2020-01,AOK Hessen,HEALTH_INSURANCE_RELATED_DOCUMENT,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Sozialversicherungsanmeldungen 01-2020 bis 03-2021.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Sozialversicherungsanmeldungen 01-2020 bis 03-2021.pdf,,[[page 1]] Meldebescheinigung zur Sozialversicherung gemäß § 25 DEÜV Pers.-Nr. Datum: Seite: Versicherungsnummer Geburtsdatum Geburtsname (falls Versicherungsnummer unbekannt) Geburtsort (falls Versicherungsnr. unbekannt) Geburtsland (falls Meldung europ. Vers.Nr.) Europäische Versicherungsnummer Folgende Angaben wurden gemäß DEÜV an den zuständigen Träger der Sozialversicherung/Rentenversicherung übermittelt: Grund ,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-00057,2021-04-13,2020-01,AOK Hessen,HEALTH_INSURANCE_RELATED_DOCUMENT,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Sozialversicherungsanmeldungen 01-2020 bis 03-2021__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Sozialversicherungsanmeldungen 01-2020 bis 03-2021__copy2.pdf,,[[page 1]] Meldebescheinigung zur Sozialversicherung gemäß § 25 DEÜV Pers.-Nr. Datum: Seite: Versicherungsnummer Geburtsdatum Geburtsname (falls Versicherungsnummer unbekannt) Geburtsort (falls Versicherungsnr. unbekannt) Geburtsland (falls Meldung europ. Vers.Nr.) Europäische Versicherungsnummer Folgende Angaben wurden gemäß DEÜV an den zuständigen Träger der Sozialversicherung/Rentenversicherung übermittelt: Grund ,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-00058,2021-04-13,2020-01,AOK Hessen,HEALTH_INSURANCE_RELATED_DOCUMENT,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Sozialversicherungsanmeldungen 01-2020 bis 03-2021.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/Sozialversicherungsanmeldungen 01-2020 bis 03-2021.pdf,,[[page 1]] Meldebescheinigung zur Sozialversicherung gemäß § 25 DEÜV Pers.-Nr. Datum: Seite: Versicherungsnummer Geburtsdatum Geburtsname (falls Versicherungsnummer unbekannt) Geburtsort (falls Versicherungsnr. unbekannt) Geburtsland (falls Meldung europ. Vers.Nr.) Europäische Versicherungsnummer Folgende Angaben wurden gemäß DEÜV an den zuständigen Träger der Sozialversicherung/Rentenversicherung übermittelt: Grund ,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-00059,2021-04-13,2021-04,AOK Hessen,HEALTH_INSURANCE_RELATED_DOCUMENT,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Sozialversicherungsanmeldungen_01-2020_bis_03-2021.txt,08_Reports - Доклади - Berichte/Accounting_Cash_Flow/recovered_health_insurance_text/Sozialversicherungsanmeldungen_01-2020_bis_03-2021.txt,,Meldebescheinigung zur Sozialversicherung gemäß § 25 DEÜV Pers.-Nr. Datum: Seite: Versicherungsnummer Geburtsdatum Geburtsname (falls Versicherungsnummer unbekannt) Geburtsort (falls Versicherungsnr. unbekannt) Geburtsland (falls Meldung europ. Vers.Nr.) Europäische Versicherungsnummer Folgende Angaben wurden gemäß DEÜV an den zuständigen Träger der Sozialversicherung/Rentenversicherung übermittelt: Grund der Abgabe ,text_file_keyword_scan,MEDIUM,,
SI-390JS-5935-26-00060,2021-04-13,2020-01,AOK Nordost,HEALTH_INSURANCE_RELATED_DOCUMENT,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Sozialversicherungsanmeldungen 01-2020 bis 03-2021.pdf,00_INBOX - Входящи - Eingang/Accounting/2. Sozialversicherungsanmeldungen/old/2021/Sozialversicherungsanmeldungen 01-2020 bis 03-2021.pdf,,[[page 1]] Meldebescheinigung zur Sozialversicherung gemäß § 25 DEÜV Pers.-Nr. Datum: Seite: Versicherungsnummer Geburtsdatum Geburtsname (falls Versicherungsnummer unbekannt) Geburtsort (falls Versicherungsnr. unbekannt) Geburtsland (falls Meldung europ. Vers.Nr.) Europäische Versicherungsnummer Folgende Angaben wurden gemäß DEÜV an den zuständigen Träger der Sozialversicherung/Rentenversicherung übermittelt: Grund ,pdf_fitz_keyword_scan,MEDIUM,,
